experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,active_g_cfg,meta_predicted_best,meta_convergence_score
wavelet_search_r1_baseline,DB3_bd192_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.333733,0.912681,14.469905,2252.154785,nan,0.343711,0.204741,6408975,42.42,7,False,False,ReLU,MAX_EPOCHS,43.53669739,44.27019501,54.33195877,5,1.016848,False,"[""48.41484070"", ""45.02795029"", ""44.24935150"", ""44.65612030"", ""44.33725357"", ""43.53669739"", ""44.27019501""]",1,192,0,3,DB3WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB3_bd192_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,67.946312,1.226648,16.024237,2437.838867,nan,0.467935,0.503202,6411545,42.39,7,False,False,ReLU,MAX_EPOCHS,43.60447693,43.83232117,54.30706024,5,1.005225,False,"[""47.28170013"", ""44.79842377"", ""44.84368134"", ""44.52779770"", ""44.32759094"", ""43.60447693"", ""43.83232117""]",1,192,0,5,DB3WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB3_bd192_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,67.335350,1.058583,15.997663,2660.577148,nan,0.390902,0.310586,6411545,42.51,7,False,False,ReLU,MAX_EPOCHS,42.86957550,44.32695389,54.84906006,5,1.033996,False,"[""48.99532318"", ""43.78191376"", ""46.44160461"", ""44.20298767"", ""44.88591385"", ""42.86957550"", ""44.32695389""]",1,192,0,5,DB3WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB3_bd192_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.176682,1.144473,14.005341,1878.069824,nan,0.404526,0.335885,6411545,42.14,7,False,False,ReLU,MAX_EPOCHS,43.70039368,43.70039368,55.32995987,6,1.000000,False,"[""49.81157303"", ""46.99560928"", ""45.38772202"", ""44.94004059"", ""44.43772125"", ""45.08821487"", ""43.70039368""]",1,192,0,5,DB3WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB4_bd96_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.203949,1.221793,15.033987,2166.963867,nan,0.455887,0.505830,6163215,42.86,7,False,False,ReLU,MAX_EPOCHS,42.79005814,44.11439133,53.93590164,2,1.030950,False,"[""48.14888382"", ""45.29402542"", ""42.79005814"", ""44.07438660"", ""43.08916473"", ""44.49440765"", ""44.11439133""]",1,96,0,3,DB4WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB4_bd96_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,65.665588,1.063930,14.724151,1701.294922,nan,0.405158,0.318094,6163215,42.35,7,False,False,ReLU,MAX_EPOCHS,43.66444016,43.96281052,53.64467621,3,1.006833,False,"[""48.95983887"", ""44.57731628"", ""44.16197968"", ""43.66444016"", ""43.82702255"", ""43.84869766"", ""43.96281052""]",1,96,0,3,DB4WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB4_bd96_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.854095,1.083747,17.532078,2525.780029,nan,0.402613,0.308674,6163215,42.74,7,False,False,ReLU,MAX_EPOCHS,43.81921768,44.30571747,53.68716049,4,1.011102,False,"[""49.64785004"", ""44.54869461"", ""44.09424973"", ""44.15754318"", ""43.81921768"", ""44.07305145"", ""44.30571747""]",1,96,0,3,DB4WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB4_bd96_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,68.343773,1.459151,17.545017,2757.444336,nan,0.574950,0.960525,6165785,42.20,7,False,False,ReLU,MAX_EPOCHS,44.04002762,44.12051392,54.56118011,4,1.001828,False,"[""48.45127869"", ""47.22002411"", ""46.69346237"", ""45.73366547"", ""44.04002762"", ""44.37339401"", ""44.12051392""]",1,96,0,5,DB4WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB4_bd96_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.562241,1.142437,14.165290,2233.333740,nan,0.430340,0.408496,6165785,42.02,7,False,False,ReLU,MAX_EPOCHS,43.58253098,43.95142365,53.97525024,3,1.008464,False,"[""49.47461700"", ""46.86763763"", ""43.97390747"", ""43.58253098"", ""44.72998810"", ""44.70915985"", ""43.95142365""]",1,96,0,5,DB4WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB4_bd96_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.442131,0.926370,14.062937,2287.844482,nan,0.347277,0.216980,6165785,41.66,7,False,False,ReLU,MAX_EPOCHS,43.48945236,43.48945236,54.41446304,6,1.000000,False,"[""46.86937714"", ""48.70759583"", ""43.91627502"", ""43.54634857"", ""44.24443817"", ""43.91291428"", ""43.48945236""]",1,96,0,5,DB4WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB4_bd94_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,67.023781,0.951456,14.578359,2553.453857,nan,0.359143,0.221618,6152975,42.41,7,False,False,ReLU,MAX_EPOCHS,43.21608734,43.21608734,54.11146927,6,1.000000,False,"[""47.39495087"", ""45.22739792"", ""43.40171814"", ""44.83093643"", ""45.71691895"", ""44.26334000"", ""43.21608734""]",1,94,0,3,DB4WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB4_bd94_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,67.208481,1.121264,15.072708,2578.086670,nan,0.409418,0.341275,6152975,41.97,7,False,False,ReLU,MAX_EPOCHS,43.72644043,45.05271149,54.43658066,3,1.030331,False,"[""47.36758041"", ""45.32386017"", ""44.45462799"", ""43.72644043"", ""43.86033630"", ""43.95787048"", ""45.05271149""]",1,94,0,3,DB4WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB4_bd94_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.242805,1.070462,15.049358,2285.401855,nan,0.380911,0.301421,6152975,42.05,7,False,False,ReLU,MAX_EPOCHS,43.14079666,44.67572403,54.62498474,2,1.035579,False,"[""47.29935455"", ""45.99959946"", ""43.14079666"", ""44.69880295"", ""44.70492172"", ""43.64899826"", ""44.67572403""]",1,94,0,3,DB4WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB4_bd94_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.920120,0.992907,15.687608,2465.346436,nan,0.365514,0.229511,6155545,41.89,7,False,False,ReLU,MAX_EPOCHS,44.12556458,44.38423157,54.14982986,5,1.005862,False,"[""47.47480774"", ""45.26466751"", ""44.93326569"", ""44.67601395"", ""44.36397934"", ""44.12556458"", ""44.38423157""]",1,94,0,5,DB4WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB4_bd94_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,67.238144,0.991019,15.154061,2530.702148,nan,0.365099,0.233163,6155545,42.42,7,False,False,ReLU,MAX_EPOCHS,43.37134933,44.30369568,54.28648758,5,1.021497,False,"[""49.09919357"", ""44.46873856"", ""44.27354050"", ""44.76864624"", ""44.93801880"", ""43.37134933"", ""44.30369568""]",1,94,0,5,DB4WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB4_bd94_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.985870,1.018670,15.198081,2241.260010,nan,0.381063,0.247724,6155545,41.81,7,False,False,ReLU,MAX_EPOCHS,43.54823303,43.88557816,54.45422363,4,1.007746,False,"[""48.00550461"", ""44.98887253"", ""44.34004974"", ""43.69461060"", ""43.54823303"", ""43.97484207"", ""43.88557816""]",1,94,0,5,DB4WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB4_bd192_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.446991,1.013808,14.908616,2458.344971,nan,0.365953,0.246060,6408975,42.29,7,False,False,ReLU,MAX_EPOCHS,43.33572388,43.64704895,54.31319427,3,1.007184,False,"[""48.19345093"", ""45.82683563"", ""43.48873520"", ""43.33572388"", ""45.31092453"", ""44.10284042"", ""43.64704895""]",1,192,0,3,DB4WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB4_bd192_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.200706,1.010963,14.745378,2360.174805,nan,0.361036,0.245874,6408975,42.15,7,False,False,ReLU,MAX_EPOCHS,43.85966492,43.85966492,54.74819565,6,1.000000,False,"[""47.95055771"", ""46.07217407"", ""44.08798981"", ""44.03625107"", ""44.04547119"", ""44.30860901"", ""43.85966492""]",1,192,0,3,DB4WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB4_bd192_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.955063,0.936182,15.461810,2369.440674,nan,0.342031,0.219456,6408975,42.70,7,False,False,ReLU,MAX_EPOCHS,43.04204559,44.66244125,53.98835373,3,1.037647,False,"[""48.57501221"", ""44.87478256"", ""45.06558609"", ""43.04204559"", ""43.86260986"", ""43.29539108"", ""44.66244125""]",1,192,0,3,DB4WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB4_bd192_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.971794,1.289003,18.382849,2902.677979,nan,0.504306,0.751100,6411545,42.02,7,False,False,ReLU,MAX_EPOCHS,43.94957352,44.19847488,55.33149719,4,1.005663,False,"[""47.83597565"", ""45.72238159"", ""45.15142441"", ""44.25230789"", ""43.94957352"", ""45.33302307"", ""44.19847488""]",1,192,0,5,DB4WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB4_bd192_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.092682,1.111356,13.806030,2127.239990,nan,0.386963,0.317650,6411545,42.24,7,False,False,ReLU,MAX_EPOCHS,43.39705276,44.01076889,54.63264465,3,1.014142,False,"[""48.37646866"", ""45.15587616"", ""45.57621384"", ""43.39705276"", ""44.34611511"", ""45.16723251"", ""44.01076889""]",1,192,0,5,DB4WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB4_bd192_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,65.728210,0.859753,15.055584,2550.191162,nan,0.320541,0.183883,6411545,41.89,7,False,False,ReLU,MAX_EPOCHS,43.98615265,44.22425461,55.33245850,4,1.005413,False,"[""48.80656815"", ""47.72461700"", ""46.63478851"", ""45.35126114"", ""43.98615265"", ""44.37992096"", ""44.22425461""]",1,192,0,5,DB4WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB10_bd96_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.771408,0.952220,15.460562,2638.854736,nan,0.354201,0.219991,6163215,42.47,7,False,False,ReLU,MAX_EPOCHS,43.63876724,43.63876724,53.70895767,6,1.000000,False,"[""45.18516922"", ""47.08018875"", ""44.38622284"", ""43.77563477"", ""44.30448532"", ""43.77350998"", ""43.63876724""]",1,96,0,3,DB10WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB10_bd96_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.713020,0.901251,15.207077,2653.509033,nan,0.334112,0.196196,6163215,41.92,7,False,False,ReLU,MAX_EPOCHS,43.68737411,43.68737411,53.87862396,6,1.000000,False,"[""48.35402679"", ""44.27701950"", ""46.28693008"", ""44.73393250"", ""44.75071716"", ""44.30605316"", ""43.68737411""]",1,96,0,3,DB10WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB10_bd96_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,65.661865,0.997611,14.749790,2397.846680,nan,0.372665,0.272963,6163215,42.22,7,False,False,ReLU,MAX_EPOCHS,43.30653000,44.35718536,54.12324524,3,1.024261,False,"[""48.06049347"", ""44.70716095"", ""43.98266602"", ""43.30653000"", ""44.13173294"", ""44.05166626"", ""44.35718536""]",1,96,0,3,DB10WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB10_bd96_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,67.270203,1.110423,14.822189,2462.106689,nan,0.397660,0.325603,6165785,41.79,7,False,False,ReLU,MAX_EPOCHS,43.03680038,45.51442337,54.71356583,5,1.057570,False,"[""50.68833923"", ""45.47083664"", ""44.83061600"", ""43.86715698"", ""43.93294907"", ""43.03680038"", ""45.51442337""]",1,96,0,5,DB10WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB10_bd96_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.726372,0.935229,14.623565,2421.959473,nan,0.345169,0.214941,6165785,41.91,7,False,False,ReLU,MAX_EPOCHS,43.78263474,44.21339798,54.84650803,4,1.009839,False,"[""48.66877365"", ""45.15626907"", ""44.36765289"", ""44.66976929"", ""43.78263474"", ""44.13722610"", ""44.21339798""]",1,96,0,5,DB10WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB10_bd96_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.967949,1.025983,15.674837,2844.944824,nan,0.368880,0.255744,6165785,41.92,7,False,False,ReLU,MAX_EPOCHS,43.28549194,44.51195908,55.15385437,4,1.028334,False,"[""48.28628159"", ""45.18438339"", ""44.31446457"", ""44.57433319"", ""43.28549194"", ""45.66340637"", ""44.51195908""]",1,96,0,5,DB10WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB10_bd94_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.383827,1.088392,15.507476,2504.607910,nan,0.424111,0.452322,6152975,42.30,7,False,False,ReLU,MAX_EPOCHS,44.21255112,44.38187027,54.00383377,4,1.003830,False,"[""48.90853500"", ""45.78835297"", ""44.92311859"", ""44.57601547"", ""44.21255112"", ""44.25621414"", ""44.38187027""]",1,94,0,3,DB10WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB10_bd94_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.276993,1.319127,15.711554,2113.650879,nan,0.495274,0.705789,6152975,41.64,7,False,False,ReLU,MAX_EPOCHS,43.33672333,44.01535797,54.52337265,2,1.015660,False,"[""46.26676559"", ""44.37895203"", ""43.33672333"", ""44.34294891"", ""44.21811295"", ""44.04530334"", ""44.01535797""]",1,94,0,3,DB10WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB10_bd94_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,67.839203,1.134525,16.164886,2631.040527,nan,0.396046,0.309010,6152975,42.29,7,False,False,ReLU,MAX_EPOCHS,43.88205338,45.57487488,54.40562439,2,1.038577,False,"[""48.79066467"", ""45.85178375"", ""43.88205338"", ""44.99938583"", ""44.51461029"", ""44.60881805"", ""45.57487488""]",1,94,0,3,DB10WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB10_bd94_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.979828,1.260329,15.761099,2232.954102,nan,0.443953,0.409129,6155545,41.59,7,False,False,ReLU,MAX_EPOCHS,43.88897705,44.54141617,54.02360535,3,1.014866,False,"[""47.55351639"", ""46.00139236"", ""44.69276810"", ""43.88897705"", ""45.10391617"", ""44.10950470"", ""44.54141617""]",1,94,0,5,DB10WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB10_bd94_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.344437,0.988569,16.739439,2143.773193,nan,0.362708,0.229302,6155545,42.35,7,False,False,ReLU,MAX_EPOCHS,43.97295380,43.98222351,54.51025391,2,1.000211,False,"[""49.16331863"", ""46.93776321"", ""43.97295380"", ""45.07179260"", ""43.98884583"", ""44.84998322"", ""43.98222351""]",1,94,0,5,DB10WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB10_bd94_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.402336,0.996140,13.972472,1986.631470,nan,0.362255,0.245578,6155545,42.26,7,False,False,ReLU,MAX_EPOCHS,43.06407166,44.68591690,54.41523743,5,1.037661,False,"[""49.53186417"", ""45.45648575"", ""45.38871384"", ""44.95681000"", ""44.70273972"", ""43.06407166"", ""44.68591690""]",1,94,0,5,DB10WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB10_bd192_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.185097,1.057077,14.964142,2490.196533,nan,0.374010,0.276597,6408975,42.66,7,False,False,ReLU,MAX_EPOCHS,43.75621796,44.07244110,54.06539917,4,1.007227,False,"[""47.68406296"", ""44.91110611"", ""44.57829666"", ""44.80397797"", ""43.75621796"", ""44.30595016"", ""44.07244110""]",1,192,0,3,DB10WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB10_bd192_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,65.726250,0.985680,13.872662,2118.258789,nan,0.349432,0.236051,6408975,42.15,7,False,False,ReLU,MAX_EPOCHS,43.04027557,44.26135254,54.61614227,3,1.028371,False,"[""48.03256989"", ""44.97154236"", ""44.19640732"", ""43.04027557"", ""44.22050095"", ""44.45327377"", ""44.26135254""]",1,192,0,3,DB10WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB10_bd192_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.065536,1.019129,14.903180,2521.087402,nan,0.367702,0.265759,6408975,43.00,7,False,False,ReLU,MAX_EPOCHS,43.47093582,44.25755310,54.94749451,3,1.018095,False,"[""49.72087860"", ""46.12007904"", ""44.82950592"", ""43.47093582"", ""43.57453156"", ""44.98538208"", ""44.25755310""]",1,192,0,3,DB10WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB10_bd192_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.735153,0.975006,13.826121,1798.027100,nan,0.356214,0.242923,6411545,42.18,7,False,False,ReLU,MAX_EPOCHS,43.68745804,44.15727615,56.13562393,3,1.010754,False,"[""46.47903061"", ""45.81814194"", ""45.74641418"", ""43.68745804"", ""44.38429642"", ""44.54265976"", ""44.15727615""]",1,192,0,5,DB10WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB10_bd192_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,65.645638,0.943292,13.686255,1902.929688,nan,0.347190,0.221112,6411545,43.04,7,False,False,ReLU,MAX_EPOCHS,42.58795929,44.44562912,54.89781952,4,1.043620,False,"[""49.73990250"", ""44.62351990"", ""45.19174576"", ""43.39454651"", ""42.58795929"", ""43.39565659"", ""44.44562912""]",1,192,0,5,DB10WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB10_bd192_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.514069,1.040976,14.378989,2418.252930,nan,0.382253,0.267919,6411545,42.17,7,False,False,ReLU,MAX_EPOCHS,43.71762848,45.06890869,54.55427933,3,1.030909,False,"[""48.68804932"", ""48.36160660"", ""44.40901947"", ""43.71762848"", ""43.97880936"", ""44.27663803"", ""45.06890869""]",1,192,0,5,DB10WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB20_bd96_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.432419,1.137182,17.226379,2636.692383,nan,0.440929,0.531943,6163215,42.39,7,False,False,ReLU,MAX_EPOCHS,43.40453720,44.42610550,54.29224396,2,1.023536,False,"[""48.30374908"", ""44.80592346"", ""43.40453720"", ""44.47623062"", ""43.68874359"", ""44.06949997"", ""44.42610550""]",1,96,0,3,DB20WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB20_bd96_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.868462,1.036467,14.368732,2177.472900,nan,0.376303,0.254127,6163215,42.19,7,False,False,ReLU,MAX_EPOCHS,43.45585632,44.21187210,54.19825745,3,1.017397,False,"[""47.61408997"", ""44.95648575"", ""44.33346176"", ""43.45585632"", ""44.10605621"", ""43.60186386"", ""44.21187210""]",1,96,0,3,DB20WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB20_bd96_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,65.775375,1.537165,15.635325,1790.784912,nan,0.564666,1.019538,6163215,42.66,7,False,False,ReLU,MAX_EPOCHS,43.40251541,44.42673111,54.32003021,2,1.023598,False,"[""46.95084381"", ""46.03469467"", ""43.40251541"", ""44.06879807"", ""44.46632385"", ""44.06000900"", ""44.42673111""]",1,96,0,3,DB20WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB20_bd96_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.977432,1.010182,15.545281,2619.786377,nan,0.368861,0.239845,6165785,42.30,7,False,False,ReLU,MAX_EPOCHS,43.08395386,43.08395386,54.38809967,6,1.000000,False,"[""48.07373047"", ""47.90781021"", ""46.04137802"", ""44.14049530"", ""43.93896484"", ""44.97542953"", ""43.08395386""]",1,96,0,5,DB20WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB20_bd96_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,67.038177,1.030822,16.411768,2458.214111,nan,0.372527,0.244265,6165785,42.80,7,False,False,ReLU,MAX_EPOCHS,43.09392929,43.09392929,54.15568542,6,1.000000,False,"[""49.07792282"", ""48.43758392"", ""45.08826065"", ""43.37467957"", ""44.65955353"", ""44.75610733"", ""43.09392929""]",1,96,0,5,DB20WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB20_bd96_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,67.014687,1.007688,16.795752,2475.207031,nan,0.374360,0.237166,6165785,42.47,7,False,False,ReLU,MAX_EPOCHS,43.05892563,44.48626328,55.09031296,4,1.033148,False,"[""47.91059113"", ""45.31556320"", ""43.87880707"", ""43.35737610"", ""43.05892563"", ""44.49394608"", ""44.48626328""]",1,96,0,5,DB20WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB20_bd94_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.517700,1.096005,14.674819,2422.968018,nan,0.416624,0.385337,6152975,42.60,7,False,False,ReLU,MAX_EPOCHS,43.67559052,43.67559052,54.61453247,6,1.000000,False,"[""49.78467941"", ""45.11661148"", ""44.25661087"", ""43.98025131"", ""44.42287827"", ""44.61988449"", ""43.67559052""]",1,94,0,3,DB20WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB20_bd94_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.375443,1.166435,15.028306,2398.512451,nan,0.408120,0.372785,6152975,42.45,7,False,False,ReLU,MAX_EPOCHS,43.05400467,43.15628815,54.68432236,2,1.002376,False,"[""46.29336929"", ""44.69565582"", ""43.05400467"", ""44.47221756"", ""44.60585022"", ""44.17048264"", ""43.15628815""]",1,94,0,3,DB20WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB20_bd94_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,67.130913,0.994296,14.671022,2558.918701,nan,0.361474,0.236665,6152975,42.72,7,False,False,ReLU,MAX_EPOCHS,43.69040298,44.15489578,54.05079269,5,1.010631,False,"[""48.17046356"", ""44.83900452"", ""44.81008530"", ""44.00573349"", ""43.86594391"", ""43.69040298"", ""44.15489578""]",1,94,0,3,DB20WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB20_bd94_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.907173,1.070304,15.427610,2428.618164,nan,0.385165,0.268987,6155545,42.36,7,False,False,ReLU,MAX_EPOCHS,43.11416626,43.11416626,53.93816757,6,1.000000,False,"[""45.83960342"", ""45.05540848"", ""44.11223221"", ""43.84050751"", ""44.76698303"", ""43.69628525"", ""43.11416626""]",1,94,0,5,DB20WaveletV3,lt_fcast,False,,
